time,h_wspd_1,h_wspd_2,h_wspd_3,h_wspd_4,h_wspd_5,h_wspd_6,h_wdir_1,h_wdir_2,h_wdir_3,h_wdir_4,h_wdir_5,h_wdir_6,file_date,avg_pressure,avg_temp,avg_humidity,avg_dew_point
22,7.67,8.88,9.08,8.92,7.65,5.04,-74.65,-78.43,-78.36,-79.19,-81.24,-77.32,2015-12-19,1026.22,7.58,44.15,-3.88
23,7.68,8.65,9.13,8.81,7.37,4.96,-76.51,-79.70,-80.40,-81.23,-81.46,-77.28,2015-12-19,1027.24,7.78,43.73,-3.80
24,7.43,8.36,8.94,8.72,7.04,5.14,-72.90,-77.58,-78.55,-79.40,-77.69,-78.93,2015-12-19,1028.30,8.05,43.50,-3.65
1,7.13,8.10,8.88,8.32,6.79,3.59,-73.97,-78.60,-79.64,-80.39,-78.70,-74.44,2015-12-20,1029.00,8.27,42.65,-3.72
2,7.27,8.21,9.01,8.49,6.60,4.30,-77.06,-82.11,-82.91,-83.81,-81.63,-79.81,2015-12-20,1029.35,8.52,43.42,-3.23
3,7.26,8.24,8.70,8.41,6.72,4.75,-81.34,-86.56,-86.29,-86.58,-84.65,-82.90,2015-12-20,1029.73,8.68,45.25,-2.53
4,8.19,9.11,9.47,9.04,7.66,5.56,-76.61,-81.02,-80.95,-81.51,-80.58,-76.20,2015-12-20,1030.13,8.82,47.25,-1.80
5,7.69,8.19,8.73,8.41,7.23,5.70,-68.59,-73.05,-73.50,-74.06,-71.49,-66.96,2015-12-20,1030.34,8.52,50.75,-1.10
6,7.37,7.41,8.17,7.77,6.87,5.45,-61.86,-64.45,-66.46,-66.68,-64.44,-58.86,2015-12-20,1030.56,8.22,54.03,-0.53
7,7.29,7.09,7.65,7.36,6.75,6.31,-40.79,-41.54,-42.26,-42.80,-42.12,-40.43,2015-12-20,1030.94,8.13,57.10,0.15
8,6.36,6.21,6.49,6.34,5.57,4.99,-25.68,-27.70,-25.78,-28.45,-26.39,-31.11,2015-12-20,1031.52,8.15,55.23,-0.28
9,5.67,5.29,5.71,5.41,4.98,4.67,-7.84,-10.03,-10.69,-11.68,-11.78,-24.11,2015-12-20,1032.01,8.08,54.17,-0.63
10,5.46,5.23,5.57,5.15,4.70,3.56,4.61,0.04,0.84,1.14,2.28,13.31,2015-12-20,1032.23,8.07,51.93,-1.20
11,5.65,5.49,5.72,5.33,4.82,4.21,13.38,8.93,10.52,10.25,10.80,6.99,2015-12-20,1032.84,8.03,52.12,-1.17
12,5.57,5.61,5.84,5.61,4.76,4.40,15.26,8.23,10.40,8.60,11.74,7.17,2015-12-20,1033.80,8.05,49.75,-1.78
13,5.81,5.91,6.08,5.85,5.15,4.08,18.05,13.45,13.78,11.46,17.07,19.50,2015-12-20,1034.66,8.03,48.58,-2.18
14,5.43,5.98,6.28,5.80,4.96,4.74,14.97,8.35,7.41,6.23,14.07,15.91,2015-12-20,1035.37,7.72,51.22,-1.72
15,5.30,5.77,6.05,5.76,4.68,4.60,15.15,8.72,8.25,6.48,16.92,17.70,2015-12-20,1036.18,7.48,51.67,-1.80
16,4.62,5.00,5.26,5.15,4.01,3.90,19.95,11.49,10.32,7.27,20.09,24.25,2015-12-20,1036.66,7.32,50.90,-2.18
17,3.77,4.13,4.33,4.44,3.38,3.22,22.24,9.58,8.24,4.97,21.72,30.01,2015-12-20,1036.57,7.37,50.42,-2.27
18,2.86,3.38,3.58,3.76,2.85,2.37,35.84,19.31,16.44,12.08,23.40,47.30,2015-12-20,1035.64,7.40,50.73,-2.15
19,2.05,2.72,2.99,3.29,2.14,1.34,49.45,31.87,29.30,26.35,39.47,41.99,2015-12-20,1034.96,7.48,50.33,-2.18
20,1.42,1.96,2.19,2.66,1.51,1.10,75.29,45.88,40.15,39.41,56.97,64.87,2015-12-20,1034.86,7.50,51.00,-2.00
21,0.81,0.75,0.89,0.83,0.65,1.08,52.33,40.01,36.26,28.28,29.29,26.53,2015-12-20,1034.86,7.50,51.00,-2.00
22,1.23,1.03,1.00,0.96,0.89,1.35,-65.22,-11.34,27.87,21.67,-3.64,56.18,2015-12-20,1034.86,7.50,51.00,-2.00
23,1.30,1.44,1.72,1.73,1.52,1.34,-61.08,18.90,56.77,54.82,35.57,-22.97,2015-12-20,1034.86,7.50,51.00,-2.00
24,2.21,2.42,2.78,2.73,2.39,1.54,-118.32,-24.85,27.85,23.74,-18.06,-39.38,2015-12-20,1034.86,7.50,51.00,-2.00
1,12.75,10.78,10.24,11.52,10.52,6.80,-47.95,-105.97,-106.69,-105.78,-94.56,113.27,2015-12-22,1027.01,13.00,78.11,9.06
2,6.30,9.62,10.27,10.31,8.28,4.78,35.16,-121.50,-124.02,-122.43,-30.62,180.00,2015-12-22,1027.01,13.00,78.11,9.06
3,4.52,9.19,10.25,10.70,8.63,4.25,92.04,-117.00,-118.79,-118.85,-4.64,169.84,2015-12-22,1027.01,13.00,78.11,9.06
4,6.70,8.27,11.17,10.77,10.76,6.44,-30.27,-102.14,-87.60,-102.93,-83.00,83.32,2015-12-22,1027.01,13.00,78.11,9.06
5,9.82,11.64,12.04,11.85,11.06,6.27,-57.33,-127.92,-128.92,-128.52,-128.84,174.60,2015-12-22,1027.01,13.00,78.11,9.06
6,9.15,11.10,11.58,11.48,10.69,6.88,-46.36,-128.93,-129.05,-130.00,-129.92,158.67,2015-12-22,1027.01,13.00,78.11,9.06
7,8.87,11.55,11.45,10.82,10.44,9.09,-42.71,-89.27,-88.86,-110.80,-98.55,126.72,2015-12-22,1027.01,13.00,78.11,9.06
8,8.94,11.45,11.92,11.80,10.61,7.23,-13.03,-127.34,-128.06,-129.25,-104.89,174.78,2015-12-22,1027.01,13.00,78.11,9.06
9,6.34,10.58,11.46,11.92,10.96,6.04,79.16,-120.64,-122.60,-124.77,-90.60,169.63,2015-12-22,1027.01,13.00,78.11,9.06
10,8.44,9.17,10.33,9.85,11.54,8.62,68.45,-95.57,-80.75,-96.44,-12.69,137.04,2015-12-22,1027.01,13.00,78.11,9.06
11,6.25,9.40,10.04,10.22,9.18,4.74,39.09,-123.70,-124.40,-125.16,-72.32,169.77,2015-12-22,1027.01,13.00,78.11,9.06
12,5.85,9.23,9.89,10.10,8.81,6.06,122.81,-129.25,-137.05,-137.07,-23.54,180.00,2015-12-22,1027.01,13.00,78.11,9.06
13,9.44,11.26,11.93,11.92,11.06,8.87,35.09,-100.31,-104.57,-106.61,-26.30,92.75,2015-12-22,1027.01,13.00,78.11,9.06
14,10.75,12.40,13.75,14.67,14.68,13.86,-115.58,-132.20,-141.41,-141.13,-123.54,-50.29,2015-12-22,1027.01,13.00,78.11,9.06
15,11.42,13.46,14.90,15.90,16.04,15.38,-136.16,-138.45,-138.85,-138.68,-136.27,-130.21,2015-12-22,1027.01,13.00,78.11,9.06
16,9.94,11.83,13.00,13.81,14.13,13.86,-136.63,-140.42,-141.20,-140.82,-138.59,-130.83,2015-12-22,1027.01,13.00,78.11,9.06
17,9.38,11.79,13.21,13.74,13.42,12.60,-135.18,-137.38,-137.46,-136.71,-133.73,-125.69,2015-12-22,1027.01,13.00,78.11,9.06
18,8.27,16.14,13.57,17.11,10.58,9.82,-45.33,-52.38,-67.69,-61.37,-12.89,38.65,2015-12-22,1025.27,13.34,80.97,9.93
19,13.79,15.17,16.19,16.95,17.23,16.12,-140.89,-141.78,-141.85,-141.36,-139.68,-70.07,2015-12-22,1016.35,15.63,93.73,14.62
20,12.46,13.43,14.36,14.79,14.42,12.27,-109.25,-113.22,-115.71,-116.78,-113.12,-6.21,2015-12-22,1015.85,16.57,88.17,14.58
21,9.08,10.00,10.77,10.62,8.76,5.82,-99.23,-118.42,-121.53,-119.14,-24.44,134.62,2015-12-22,1016.34,16.08,89.08,14.30
22,7.46,7.87,8.49,9.21,8.92,8.11,-98.15,-107.14,-110.99,-112.19,-96.73,117.72,2015-12-22,1016.64,15.22,93.22,14.13
23,7.41,8.43,9.13,8.54,7.31,1.35,-118.99,-122.80,-125.13,-123.48,-120.46,52.73,2015-12-22,1017.20,15.02,93.60,14.02
24,5.94,7.38,8.59,8.38,7.40,2.93,-120.53,-125.98,-129.06,-128.02,-123.06,82.17,2015-12-22,1018.11,15.17,93.53,14.12
1,3.04,4.56,5.88,5.86,5.16,2.35,-140.61,-135.41,-132.74,-129.19,-124.06,-9.27,2015-12-23,1019.09,14.80,95.42,14.06
2,2.83,3.64,4.68,4.33,3.48,1.55,-66.06,-154.17,-145.66,-145.62,-144.63,66.03,2015-12-23,1019.50,14.57,96.48,14.03
3,3.78,3.75,3.92,3.70,3.21,0.77,127.27,103.54,21.57,22.30,58.88,85.79,2015-12-23,1019.76,14.43,96.77,13.93
4,6.43,7.35,7.14,6.44,5.42,1.61,158.76,162.96,136.47,145.13,147.15,76.28,2015-12-23,1020.52,14.32,96.53,13.78
5,8.56,8.36,8.03,7.38,6.33,1.16,38.86,41.73,32.67,44.32,41.96,21.74,2015-12-23,1020.19,14.37,96.45,13.83
6,8.13,8.61,8.92,9.39,7.06,3.67,-55.63,-54.84,-41.01,19.72,29.23,44.81,2015-12-23,1020.17,15.03,95.90,14.38
7,6.68,6.72,6.99,7.25,7.85,7.45,-125.95,-129.24,-132.14,-134.58,-136.25,-92.00,2015-12-23,1020.18,14.57,95.85,13.93
8,4.69,4.45,4.63,5.15,5.37,3.57,-122.41,-131.42,-138.19,-141.11,-141.42,0.98,2015-12-23,1019.70,14.08,96.47,13.55
9,3.34,3.35,3.22,3.38,3.57,4.73,-135.03,-110.23,-111.59,-89.89,-23.28,-26.77,2015-12-23,1019.80,13.92,96.73,13.40
10,1.84,1.77,2.31,2.73,3.87,5.83,-99.75,-109.81,4.06,52.67,118.03,-64.18,2015-12-23,1019.45,14.08,97.08,13.67
11,3.23,1.73,2.97,2.63,2.97,3.56,-14.63,-31.73,-14.65,32.41,68.91,96.56,2015-12-23,1019.53,14.38,97.50,14.02
12,2.17,3.22,4.34,4.62,5.15,5.04,130.66,116.62,116.30,112.28,128.90,136.44,2015-12-23,1019.38,14.48,98.15,14.18
13,5.52,5.55,5.83,6.45,6.18,5.35,126.89,105.32,105.70,139.25,144.79,150.45,2015-12-23,1019.41,14.78,98.67,14.55
14,7.30,8.07,8.24,8.47,8.34,8.21,142.05,150.83,153.67,157.83,163.38,168.30,2015-12-23,1019.20,14.67,99.03,14.50
15,8.96,9.62,10.38,10.53,11.41,12.11,160.61,162.14,161.81,104.98,27.21,-114.12,2015-12-23,1019.48,15.02,99.18,14.88
16,9.27,10.10,10.78,10.78,9.74,6.35,-7.08,-59.73,-123.98,-98.80,44.32,41.43,2015-12-23,1019.25,15.67,99.33,15.53
17,10.45,10.11,11.43,9.55,9.56,12.16,150.77,93.37,81.50,69.37,70.52,111.81,2015-12-23,1018.08,15.63,99.50,15.57
18,11.22,12.49,12.96,12.95,12.67,11.57,-149.45,-148.50,-147.65,-145.96,-143.69,-99.40,2015-12-23,1016.80,15.62,99.47,15.52
19,10.47,11.83,12.41,12.55,12.19,10.10,-52.02,-131.26,-148.79,-147.83,-117.03,67.57,2015-12-23,1016.25,15.92,99.50,15.85
20,12.56,13.27,13.78,14.18,14.47,14.66,-158.30,-155.15,-153.79,-152.77,-151.74,-150.00,2015-12-23,1015.65,16.05,99.80,16.03
21,14.93,16.33,17.14,16.69,16.82,16.65,-159.04,-156.31,-154.45,-152.06,-151.00,-150.21,2015-12-23,1015.25,16.37,99.98,16.35
22,15.22,16.41,17.33,17.73,17.75,17.43,-154.55,-150.96,-149.13,-148.47,-147.99,-148.20,2015-12-23,1015.20,16.57,100.00,16.57
23,16.40,18.06,19.10,19.61,20.04,20.17,-153.05,-151.31,-149.56,-148.27,-147.74,-147.52,2015-12-23,1015.04,16.50,100.00,16.48
24,17.05,19.00,20.90,22.02,22.71,23.19,-153.25,-152.44,-151.10,-149.82,-149.06,-147.79,2015-12-23,1014.97,16.72,99.18,16.58
1,17.86,19.92,21.75,21.67,21.85,21.98,-153.07,-151.95,-150.41,-148.43,-146.95,-145.32,2015-12-24,1015.29,17.10,99.02,16.92
2,16.86,18.54,19.97,20.44,20.05,19.85,-152.48,-151.48,-149.48,-147.22,-145.51,-141.68,2015-12-24,1015.76,16.70,99.05,16.53
3,15.83,17.74,19.18,20.11,20.32,19.95,-148.61,-146.86,-144.68,-142.86,-141.83,-136.18,2015-12-24,1016.08,16.48,99.12,16.35
4,16.61,19.15,21.20,22.49,22.34,22.35,-146.73,-146.18,-145.30,-144.08,-142.90,-139.49,2015-12-24,1015.84,16.58,98.28,16.33
5,18.03,20.86,21.87,23.77,23.61,22.94,-145.82,-145.64,-145.37,-144.29,-142.92,-122.27,2015-12-24,1015.59,17.13,97.78,16.75
6,16.04,17.80,19.40,19.74,18.03,13.71,-132.30,-132.54,-133.25,-125.85,-79.76,7.19,2015-12-24,1016.29,16.83,98.52,16.62
7,12.37,11.41,14.08,6.64,0.69,0.00,44.43,66.30,99.80,117.12,14.80,0.00,2015-12-24,1016.19,17.00,98.52,16.77
8,10.59,20.15,9.17,3.21,0.96,0.00,34.33,75.80,63.01,12.29,6.08,0.00,2015-12-24,1017.01,16.77,97.72,16.37
9,14.08,16.13,16.12,15.28,11.51,3.77,-137.65,-137.32,-128.97,-134.71,-104.27,-6.38,2015-12-24,1017.17,16.77,97.33,16.33
10,13.89,15.67,16.39,15.96,14.23,7.84,-149.10,-147.30,-143.83,-141.94,-118.69,34.11,2015-12-24,1016.83,16.23,98.23,15.97
11,14.82,16.29,17.33,18.00,17.56,12.75,-139.83,-138.08,-137.20,-136.71,-137.73,19.10,2015-12-24,1017.39,16.03,99.18,15.90
12,14.42,15.97,17.15,17.43,15.98,8.99,-127.97,-132.24,-132.76,-133.24,-91.46,22.82,2015-12-24,1018.65,16.23,99.18,16.13
13,15.32,17.41,18.97,20.14,19.95,20.70,-134.94,-135.73,-136.80,-132.67,-123.87,-114.14,2015-12-24,1019.14,16.37,99.57,16.32
14,15.79,19.38,19.61,21.85,20.07,20.39,-138.86,-138.82,-138.16,-138.82,-137.33,-135.57,2015-12-24,1019.94,16.97,99.40,16.88
15,16.27,18.67,19.97,20.12,19.43,19.26,-140.67,-139.49,-139.24,-139.32,-138.31,-135.84,2015-12-24,1020.69,16.85,99.38,16.73
16,14.91,17.60,19.40,18.75,18.84,18.65,-145.92,-143.44,-142.11,-141.81,-140.85,-138.81,2015-12-24,1020.92,17.07,98.85,16.90
17,13.42,15.60,17.68,18.08,18.42,18.37,-141.10,-139.74,-139.35,-140.01,-139.53,-137.96,2015-12-24,1020.85,16.65,98.40,16.42
18,15.44,16.36,16.83,17.03,16.73,15.49,-140.47,-138.42,-137.97,-137.96,-137.18,-139.68,2015-12-24,1020.10,17.27,97.75,16.87
19,15.84,16.45,16.80,16.60,16.01,14.70,-139.87,-138.19,-137.08,-136.96,-136.76,-143.11,2015-12-24,1019.67,17.10,97.58,16.72
20,16.84,17.18,17.49,17.40,17.01,15.54,-139.18,-137.96,-136.90,-136.99,-136.39,-145.25,2015-12-24,1019.32,17.43,97.48,17.02
21,15.38,16.35,16.68,16.52,15.95,14.62,-137.82,-136.90,-136.16,-135.59,-134.60,-137.70,2015-12-24,1019.58,16.93,97.42,16.50
22,12.99,14.99,16.36,16.77,16.42,15.51,-137.12,-137.09,-136.54,-136.14,-135.49,-136.07,2015-12-24,1020.35,16.75,97.73,16.40
23,10.86,12.42,13.73,14.43,14.60,13.93,-128.43,-129.34,-129.34,-128.59,-128.57,-130.52,2015-12-24,1021.11,16.10,98.22,15.82
24,13.40,14.47,15.06,15.10,14.61,13.44,-140.09,-138.73,-138.16,-137.88,-137.02,-138.16,2015-12-24,1020.92,16.18,98.68,15.98
1,13.10,14.55,15.54,16.11,16.16,15.88,-140.42,-138.44,-137.20,-136.80,-136.35,-137.08,2015-12-25,1021.32,16.21,98.94,16.04
2,12.75,14.26,15.63,16.34,16.71,16.48,-139.05,-136.86,-135.77,-134.58,-133.92,-134.52,2015-12-25,1022.11,16.18,99.37,16.08
3,13.66,14.83,15.58,15.97,15.90,15.54,-134.83,-133.42,-133.19,-133.07,-131.95,-132.58,2015-12-25,1022.36,16.48,99.62,16.43
4,13.44,14.84,15.87,16.54,16.52,16.41,-134.37,-131.84,-130.16,-129.01,-127.62,-127.89,2015-12-25,1022.59,16.52,99.77,16.48
5,13.12,13.66,14.20,14.56,14.47,14.15,-125.79,-124.45,-124.05,-123.80,-123.32,-123.08,2015-12-25,1022.97,16.50,100.00,16.50
6,11.53,11.75,12.03,11.98,11.85,11.65,-120.34,-119.11,-118.89,-118.58,-118.71,-119.74,2015-12-25,1022.99,16.15,99.98,16.13
7,12.41,12.75,13.19,13.48,13.42,13.04,-125.54,-124.33,-123.86,-123.31,-123.01,-124.30,2015-12-25,1022.94,16.23,99.82,16.20
8,14.42,14.56,14.80,14.97,14.71,14.04,-131.39,-130.01,-129.12,-128.41,-127.56,-127.94,2015-12-25,1022.74,16.68,99.80,16.65
9,14.24,14.74,15.12,15.35,15.03,13.93,-128.15,-126.44,-125.41,-124.71,-124.13,-124.21,2015-12-25,1022.74,16.77,99.88,16.70
10,13.22,13.92,14.35,14.63,14.53,13.34,-123.83,-121.93,-121.01,-120.28,-120.47,-120.62,2015-12-25,1022.67,16.45,100.00,16.45
11,13.39,13.86,14.20,14.44,14.05,12.37,-125.53,-121.28,-119.76,-118.71,-118.86,-120.63,2015-12-25,1022.84,16.40,100.00,16.40
12,12.51,13.44,13.78,13.90,13.15,11.36,-126.87,-120.54,-119.48,-118.82,-118.74,-121.15,2015-12-25,1023.23,16.35,100.00,16.35
13,12.98,14.13,14.48,14.49,13.69,10.70,-122.35,-118.30,-116.99,-116.36,-116.59,-109.80,2015-12-25,1023.53,16.25,100.00,16.25
14,12.99,14.16,14.50,14.40,13.27,8.62,-125.72,-122.45,-121.63,-120.88,-121.08,-93.02,2015-12-25,1023.77,16.50,100.00,16.50
15,14.14,14.74,15.17,15.32,15.06,13.11,-126.61,-125.48,-125.05,-124.36,-123.66,-125.43,2015-12-25,1024.29,16.68,100.00,16.68
16,12.22,13.34,13.93,13.99,13.58,11.87,-128.01,-125.89,-124.82,-124.99,-124.46,-127.68,2015-12-25,1024.39,16.68,100.00,16.68
17,11.12,12.41,12.99,12.83,11.66,9.37,-129.62,-126.29,-126.03,-125.98,-126.14,-97.40,2015-12-25,1023.66,16.72,99.55,16.65
18,7.07,8.38,9.35,9.63,9.26,7.89,-133.86,-127.51,-125.32,-124.37,-123.53,-111.98,2015-12-25,1022.76,16.58,98.40,16.33
19,7.29,8.09,8.64,8.72,8.96,8.16,-140.88,-133.61,-129.69,-128.14,-125.13,-123.14,2015-12-25,1022.11,16.95,97.32,16.48
20,8.77,8.81,8.92,8.50,8.02,6.45,-158.08,-152.67,-150.05,-147.58,-142.19,-137.42,2015-12-25,1021.78,16.70,97.97,16.40
21,8.59,9.26,9.46,8.63,7.37,6.08,-141.98,-140.40,-140.75,-135.84,-132.60,-119.91,2015-12-25,1021.59,16.67,98.37,16.40
22,10.21,10.57,10.42,9.90,9.10,9.79,-113.69,-117.30,-116.96,-109.13,-101.93,-90.55,2015-12-25,1022.16,16.73,97.80,16.40
23,8.99,9.00,9.15,9.39,9.15,11.13,-99.96,-103.35,-103.59,-95.64,-87.40,-85.47,2015-12-25,1022.81,16.73,97.22,16.28
24,7.38,7.50,7.69,7.85,7.39,8.12,-96.86,-98.93,-97.89,-89.44,-81.25,-72.40,2015-12-25,1023.49,16.38,96.98,15.88
1,7.04,7.45,7.60,7.52,7.11,6.55,-83.40,-89.26,-89.69,-77.62,-67.15,-82.10,2015-12-26,1024.07,16.69,96.53,16.13
2,6.03,6.70,6.74,5.81,4.71,4.05,-98.76,-102.55,-100.70,-88.21,-78.72,-62.41,2015-12-26,1023.89,16.55,96.30,15.95
3,6.92,7.54,7.61,6.56,5.25,3.46,-125.25,-126.54,-126.60,-123.74,-124.17,-106.98,2015-12-26,1023.51,16.48,97.10,16.02
4,10.26,10.52,10.19,8.92,7.23,5.23,-140.55,-141.11,-143.10,-144.90,-148.20,-148.26,2015-12-26,1022.52,16.60,98.17,16.32
5,10.27,11.27,11.39,10.14,8.19,5.79,-132.34,-130.37,-129.25,-130.31,-134.44,-129.44,2015-12-26,1022.98,16.65,99.20,16.52
6,8.59,9.06,9.00,6.27,3.36,0.27,-116.42,-114.90,-106.94,-84.98,-52.71,-6.17,2015-12-26,1023.53,16.02,99.83,15.97
7,4.40,5.09,5.23,4.65,4.13,2.67,-71.72,-71.52,-73.05,-73.38,-72.36,-68.44,2015-12-26,1023.59,15.30,100.00,15.30
8,5.20,5.97,6.46,6.22,6.05,4.44,-102.87,-104.19,-104.48,-103.24,-100.70,-92.94,2015-12-26,1023.67,15.33,100.00,15.33
9,6.84,7.56,7.97,7.43,7.07,5.22,-106.20,-103.74,-100.91,-99.01,-95.35,-90.64,2015-12-26,1023.86,15.70,100.00,15.70
10,6.69,7.37,7.80,7.54,7.23,6.10,-71.62,-70.76,-69.06,-66.33,-62.59,-54.87,2015-12-26,1024.24,16.02,100.00,16.02
11,6.48,6.80,6.91,6.68,6.43,5.90,-50.40,-51.10,-50.82,-48.05,-47.09,-42.26,2015-12-26,1024.98,16.22,100.00,16.22
12,5.24,5.19,5.13,4.85,4.74,4.77,-47.95,-53.46,-53.66,-48.70,-47.73,-36.88,2015-12-26,1025.51,16.18,100.00,16.18
13,4.57,4.44,4.39,3.91,3.78,3.95,-24.90,-29.27,-31.39,-22.85,-19.85,7.41,2015-12-26,1025.96,16.50,100.00,16.50
14,4.01,4.11,4.04,3.15,2.34,1.24,-29.63,-26.88,-18.27,0.58,18.33,11.02,2015-12-26,1026.32,16.25,100.00,16.25
15,5.45,5.24,4.59,2.85,1.44,0.57,-10.74,-9.33,-6.89,2.35,-2.01,7.84,2015-12-26,1026.90,15.40,100.00,15.40
16,6.73,7.06,6.54,5.21,3.66,0.68,19.75,23.57,26.07,25.32,32.82,36.21,2015-12-26,1027.29,14.52,100.00,14.52
17,8.48,8.39,7.89,6.99,5.91,3.88,29.33,33.44,33.04,28.28,24.61,23.79,2015-12-26,1027.24,14.63,100.00,14.63
18,7.80,7.27,6.71,5.64,4.65,3.40,52.63,58.51,58.05,54.63,53.89,49.64,2015-12-26,1026.32,14.82,100.00,14.82
19,7.22,6.92,6.44,5.49,4.38,2.57,66.09,71.03,72.55,68.67,70.64,86.24,2015-12-26,1025.48,14.72,100.00,14.72
20,5.25,4.87,4.72,4.16,4.42,1.06,83.52,96.95,103.24,113.72,134.17,49.77,2015-12-26,1025.02,14.75,100.00,14.75
21,2.90,2.05,1.52,1.15,1.81,1.81,22.00,18.93,36.27,66.27,75.24,54.72,2015-12-26,1025.71,14.67,100.00,14.67
22,3.65,3.15,2.82,1.90,1.06,1.83,35.34,33.73,27.80,16.62,-0.95,52.03,2015-12-26,1025.69,14.57,100.00,14.57
23,2.21,2.16,1.66,1.98,2.44,2.26,79.87,65.56,50.66,39.40,33.74,33.79,2015-12-26,1025.81,14.50,100.00,14.50
24,2.24,1.88,1.54,2.05,2.76,1.40,64.19,56.46,46.96,43.73,45.59,32.15,2015-12-26,1025.92,14.50,100.00,14.50
1,2.86,2.37,2.26,2.69,2.63,1.54,69.19,67.99,62.76,59.24,63.17,29.98,2015-12-27,1026.04,14.54,100.00,14.54
2,1.86,1.29,0.85,0.85,2.09,0.00,58.84,82.73,89.16,-76.63,-96.47,0.00,2015-12-27,1026.03,14.37,100.00,14.37
3,1.70,2.56,2.57,2.88,2.99,0.00,111.75,116.74,126.79,16.43,79.94,0.00,2015-12-27,1025.65,14.30,100.00,14.30
4,4.02,4.44,4.26,3.43,3.32,0.25,107.60,118.01,138.54,91.02,95.30,15.70,2015-12-27,1025.09,14.30,100.00,14.30
5,5.00,5.58,5.80,5.91,5.34,0.00,125.17,135.01,144.61,154.78,89.34,0.00,2015-12-27,1024.95,14.40,100.00,14.40
6,5.09,4.95,5.18,4.92,4.09,3.98,99.60,79.77,76.53,61.59,28.18,4.27,2015-12-27,1024.07,14.32,100.00,14.32
7,3.68,3.90,4.30,4.81,5.88,1.35,-118.69,-157.32,-155.85,-28.17,158.72,45.33,2015-12-27,1023.16,14.43,100.00,14.43
8,6.58,6.80,6.58,6.60,7.41,7.72,-41.79,-99.70,-167.76,-166.50,-49.60,178.64,2015-12-27,1022.74,14.42,100.00,14.42
9,7.84,8.55,8.90,8.56,7.81,1.73,-159.19,-158.44,-158.14,-159.09,50.24,59.40,2015-12-27,1022.49,14.65,100.00,14.65
10,7.78,7.83,7.53,6.39,3.40,0.36,-149.00,-148.06,-150.33,-93.62,89.52,16.95,2015-12-27,1021.90,14.98,100.00,14.98
11,7.63,7.60,7.02,4.33,2.07,0.35,-144.22,-107.15,-42.49,52.75,58.58,15.70,2015-12-27,1021.77,14.88,100.00,14.88
12,9.00,8.99,8.43,5.38,1.59,0.11,-128.56,-109.65,-72.50,10.20,19.57,0.00,2015-12-27,1021.59,15.00,100.00,15.00
13,9.07,9.36,9.35,7.05,2.35,0.13,-118.68,-112.81,-109.94,-52.98,60.62,2.95,2015-12-27,1021.58,14.82,100.00,14.82
14,8.26,8.41,8.76,8.59,2.26,0.27,-112.47,-107.90,-106.22,-104.70,136.33,3.00,2015-12-27,1021.68,14.88,100.00,14.88
15,9.89,10.22,10.57,10.36,6.71,13.58,-119.20,-114.58,-112.66,-110.47,49.14,39.50,2015-12-27,1021.55,15.20,100.00,15.20
16,9.25,10.36,11.29,12.28,11.80,8.88,-106.20,-103.96,-104.36,-105.66,-103.48,-41.36,2015-12-27,1021.24,15.45,100.00,15.45
17,8.11,8.73,8.65,8.11,7.76,5.00,-101.51,-98.45,-96.80,-98.15,-100.19,-50.79,2015-12-27,1020.11,15.75,100.00,15.75
18,6.98,8.46,8.74,8.26,7.46,5.75,-118.11,-115.86,-116.11,-118.90,-119.11,-87.81,2015-12-27,1018.38,15.73,100.00,15.73
19,8.93,10.35,10.50,10.12,9.19,6.27,-129.41,-127.44,-127.48,-127.11,-129.45,-97.42,2015-12-27,1016.96,15.98,100.00,15.98
20,9.10,11.48,11.83,11.49,10.58,7.82,-123.31,-123.29,-124.26,-123.76,-126.92,-100.46,2015-12-27,1016.36,16.72,100.00,16.72
21,9.53,11.67,11.85,11.31,10.07,7.47,-122.33,-122.65,-123.09,-123.12,-125.95,-99.85,2015-12-27,1016.05,17.12,96.83,16.60
22,10.23,12.36,12.57,11.80,10.70,6.41,-124.51,-124.93,-124.62,-126.31,-130.25,-100.19,2015-12-27,1015.76,17.30,90.57,15.73
23,9.96,11.91,12.40,11.53,10.50,5.95,-118.07,-119.34,-118.94,-121.82,-125.17,-87.77,2015-12-27,1015.93,16.98,89.93,15.32
24,9.97,12.03,12.85,12.18,11.35,3.86,-117.54,-116.92,-118.44,-120.58,-125.41,-36.42,2015-12-27,1015.81,16.90,89.83,15.22
1,9.66,12.02,13.13,13.01,11.75,5.28,-118.90,-117.53,-119.34,-120.30,-124.71,-52.01,2015-12-28,1015.61,16.66,91.16,15.20
2,10.05,12.50,13.69,13.43,11.94,5.93,-120.80,-119.20,-120.82,-120.70,-123.23,-55.22,2015-12-28,1015.65,16.37,93.17,15.25
3,10.40,12.88,14.19,14.21,12.75,8.03,-122.27,-119.36,-120.89,-120.25,-125.45,-85.29,2015-12-28,1015.73,17.00,90.27,15.37
4,10.19,12.10,13.22,13.14,11.70,8.48,-116.45,-112.36,-114.01,-112.76,-117.78,-95.72,2015-12-28,1016.09,17.15,89.83,15.48
5,10.01,11.55,12.52,12.59,11.18,8.83,-107.65,-104.71,-107.10,-105.32,-108.49,-100.91,2015-12-28,1016.43,16.65,92.30,15.38
